division_code,district_code,upazila_code,union_code,name_en,name_bn,lat,lng,source,is_verified
2,15,135,1225,Deluabari,দেলুয়াবাড়ী,,,nuhil/bangladesh-geocode,false
2,15,135,1226,Jhaluka,ঝালুকা,,,nuhil/bangladesh-geocode,false
2,15,135,1227,Maria,মাড়িয়া,,,nuhil/bangladesh-geocode,false
2,15,135,1228,Joynogor,জয়নগর,,,nuhil/bangladesh-geocode,false
2,15,136,1229,Dhuroil,ধুরইল,,,nuhil/bangladesh-geocode,false
2,15,136,1230,Ghasigram,ঘষিগ্রাম,,,nuhil/bangladesh-geocode,false
2,15,136,1231,Raighati,রায়ঘাটি,,,nuhil/bangladesh-geocode,false
2,15,136,1232,Mougachi,মৌগাছি,,,nuhil/bangladesh-geocode,false
2,15,136,1233,Baksimoil,বাকশিমইল,,,nuhil/bangladesh-geocode,false
2,15,136,1234,Jahanabad,জাহানাবাদ,,,nuhil/bangladesh-geocode,false
2,15,137,1235,Yousufpur,ইউসুফপুর,,,nuhil/bangladesh-geocode,false
2,15,137,1236,Solua,শলুয়া,,,nuhil/bangladesh-geocode,false
2,15,137,1237,Sardah,সরদহ,,,nuhil/bangladesh-geocode,false
2,15,137,1238,Nimpara,নিমপাড়া,,,nuhil/bangladesh-geocode,false
2,15,137,1239,Charghat,চারঘাট,,,nuhil/bangladesh-geocode,false
2,15,137,1240,Vialuxmipur,ভায়ালক্ষ্মীপুর,,,nuhil/bangladesh-geocode,false
2,15,138,1241,Puthia,পুঠিয়া,,,nuhil/bangladesh-geocode,false
2,15,138,1242,Belpukuria,বেলপুকুরিয়া,,,nuhil/bangladesh-geocode,false
2,15,138,1243,Baneswar,বানেশ্বর,,,nuhil/bangladesh-geocode,false
2,15,138,1244,Valukgachi,ভালুক গাছি,,,nuhil/bangladesh-geocode,false
2,15,138,1245,Shilmaria,শিলমাড়িয়া,,,nuhil/bangladesh-geocode,false
2,15,138,1246,Jewpara,জিউপাড়া,,,nuhil/bangladesh-geocode,false
2,15,139,1247,Bajubagha,বাজুবাঘা,,,nuhil/bangladesh-geocode,false
2,15,139,1248,Gorgori,গড়গড়ি,,,nuhil/bangladesh-geocode,false
2,15,139,1249,Pakuria,পাকুড়িয়া,,,nuhil/bangladesh-geocode,false
2,15,139,1250,Monigram,মনিগ্রাম,,,nuhil/bangladesh-geocode,false
2,15,139,1251,Bausa,বাউসা,,,nuhil/bangladesh-geocode,false
2,15,139,1252,Arani,আড়ানী,,,nuhil/bangladesh-geocode,false
2,15,140,1253,Godagari,গোদাগাড়ী,,,nuhil/bangladesh-geocode,false
2,15,140,1254,Mohonpur,মোহনপুর,,,nuhil/bangladesh-geocode,false
2,15,140,1255,Pakri,পাকড়ী,,,nuhil/bangladesh-geocode,false
2,15,140,1256,Risikul,রিশিকুল,,,nuhil/bangladesh-geocode,false
2,15,140,1257,Gogram,গোগ্রাম,,,nuhil/bangladesh-geocode,false
2,15,140,1258,Matikata,মাটিকাটা,,,nuhil/bangladesh-geocode,false
2,15,140,1259,Dewpara,দেওপাড়া,,,nuhil/bangladesh-geocode,false
2,15,140,1260,Basudebpur,বাসুদেবপুর,,,nuhil/bangladesh-geocode,false
2,15,140,1261,Asariadaha,আষাড়িয়াদহ,,,nuhil/bangladesh-geocode,false
2,15,141,1262,Kalma,কলমা,,,nuhil/bangladesh-geocode,false
2,15,141,1263,Badhair,বাধাইড়,,,nuhil/bangladesh-geocode,false
2,15,141,1264,Panchandar,পাঁচন্দর,,,nuhil/bangladesh-geocode,false
2,15,141,1265,Saranjai,সরঞ্জাই,,,nuhil/bangladesh-geocode,false
2,15,141,1266,Talondo,তালন্দ,,,nuhil/bangladesh-geocode,false
2,15,141,1267,Kamargaon,কামারগাঁ,,,nuhil/bangladesh-geocode,false
2,15,141,1268,Chanduria,চান্দুড়িয়া,,,nuhil/bangladesh-geocode,false
2,15,142,1269,Gobindopara,গোবিন্দপাড়া,,,nuhil/bangladesh-geocode,false
2,15,142,1270,Nordas,নরদাস,,,nuhil/bangladesh-geocode,false
2,15,142,1271,Dippur,দ্বীপপুর,,,nuhil/bangladesh-geocode,false
2,15,142,1272,Borobihanoli,বড়বিহানলী,,,nuhil/bangladesh-geocode,false
2,15,142,1273,Auchpara,আউচপাড়া,,,nuhil/bangladesh-geocode,false
2,15,142,1274,Sreepur,শ্রীপুর,,,nuhil/bangladesh-geocode,false
2,15,142,1275,Basupara,বাসুপাড়া,,,nuhil/bangladesh-geocode,false
2,15,142,1276,Kacharikoalipara,কাচাড়ী কোয়লিপাড়া,,,nuhil/bangladesh-geocode,false
2,15,142,1277,Suvodanga,শুভডাঙ্গা,,,nuhil/bangladesh-geocode,false
2,15,142,1278,Mariaup,মাড়িয়া,,,nuhil/bangladesh-geocode,false
2,15,142,1279,Ganipur,গণিপুর,,,nuhil/bangladesh-geocode,false
2,15,142,1280,Zhikara,ঝিকড়া,,,nuhil/bangladesh-geocode,false
2,15,142,1281,Gualkandi,গোয়ালকান্দি,,,nuhil/bangladesh-geocode,false
2,15,142,1282,Hamirkutsa,হামিরকুৎসা,,,nuhil/bangladesh-geocode,false
2,15,142,1283,Jogipara,যোগিপাড়া,,,nuhil/bangladesh-geocode,false
2,15,142,1284,Sonadanga,সোনাডাঙ্গা,,,nuhil/bangladesh-geocode,false
2,16,143,1285,Brahmapur,ব্রহ্মপুর,,,nuhil/bangladesh-geocode,false
2,16,143,1286,Madhnagar,মাধনগর,,,nuhil/bangladesh-geocode,false
2,16,143,1287,Khajura,খাজুরা,,,nuhil/bangladesh-geocode,false
2,16,143,1288,Piprul,পিপরুল,,,nuhil/bangladesh-geocode,false
2,16,143,1289,Biprobelghoria,বিপ্রবেলঘড়িয়া,,,nuhil/bangladesh-geocode,false
2,16,143,1290,Chhatni,ছাতনী,,,nuhil/bangladesh-geocode,false
2,16,143,1291,Tebaria,তেবাড়িয়া,,,nuhil/bangladesh-geocode,false
2,16,143,1292,Dighapatia,দিঘাপতিয়া,,,nuhil/bangladesh-geocode,false
2,16,143,1293,Luxmipurkholabaria,লক্ষীপুর খোলাবাড়িয়া,,,nuhil/bangladesh-geocode,false
2,16,143,1294,Barahorispur,বড়হরিশপুর,,,nuhil/bangladesh-geocode,false
2,16,143,1295,Kaphuria,কাফুরিয়া,,,nuhil/bangladesh-geocode,false
2,16,143,1296,Halsa,হালসা,,,nuhil/bangladesh-geocode,false
2,16,144,1297,Sukash,শুকাশ,,,nuhil/bangladesh-geocode,false
2,16,144,1298,Dahia,ডাহিয়া,,,nuhil/bangladesh-geocode,false
2,16,144,1299,Italy,ইটালী,,,nuhil/bangladesh-geocode,false
2,16,144,1300,Kalam,কলম,,,nuhil/bangladesh-geocode,false
2,16,144,1301,Chamari,চামারী,,,nuhil/bangladesh-geocode,false
2,16,144,1302,Hatiandaha,হাতিয়ানদহ,,,nuhil/bangladesh-geocode,false
2,16,144,1303,Lalore,লালোর,,,nuhil/bangladesh-geocode,false
2,16,144,1304,Sherkole,শেরকোল,,,nuhil/bangladesh-geocode,false
2,16,144,1305,Tajpur,তাজপুর,,,nuhil/bangladesh-geocode,false
2,16,144,1306,Chaugram,চৌগ্রাম,,,nuhil/bangladesh-geocode,false
2,16,144,1307,Chhatardighi,ছাতারদিঘী,,,nuhil/bangladesh-geocode,false
2,16,144,1308,Ramanandakhajura,রামান্দখাজুরা,,,nuhil/bangladesh-geocode,false
2,16,145,1309,Joari,জোয়াড়ী,,,nuhil/bangladesh-geocode,false
2,16,145,1310,Baraigram,বড়াইগ্রাম,,,nuhil/bangladesh-geocode,false
2,16,145,1311,Zonail,জোনাইল,,,nuhil/bangladesh-geocode,false
2,16,145,1312,Nagor,নগর,,,nuhil/bangladesh-geocode,false
2,16,145,1313,Majgoan,মাঝগাও,,,nuhil/bangladesh-geocode,false
2,16,145,1314,Gopalpur,গোপালপুর,,,nuhil/bangladesh-geocode,false
2,16,145,1315,Chandai,চান্দাই,,,nuhil/bangladesh-geocode,false
2,16,146,1316,Panka,পাঁকা,,,nuhil/bangladesh-geocode,false
2,16,146,1317,Jamnagor,জামনগর,,,nuhil/bangladesh-geocode,false
2,16,146,1318,Bagatipara,বাগাতিপাড়া,,,nuhil/bangladesh-geocode,false
2,16,146,1319,Dayarampur,দয়ারামপুর,,,nuhil/bangladesh-geocode,false
2,16,146,1320,Faguardiar,ফাগুয়ারদিয়াড়,,,nuhil/bangladesh-geocode,false
2,16,147,1321,Lalpur,লালপুর,,,nuhil/bangladesh-geocode,false
2,16,147,1322,Iswardi,ঈশ্বরদী,,,nuhil/bangladesh-geocode,false
2,16,147,1323,Chongdhupoil,চংধুপইল,,,nuhil/bangladesh-geocode,false
2,16,147,1324,Arbab,আড়বাব,,,nuhil/bangladesh-geocode,false
2,16,147,1325,Bilmaria,বিলমাড়িয়া,,,nuhil/bangladesh-geocode,false
2,16,147,1326,Duaria,দুয়ারিয়া,,,nuhil/bangladesh-geocode,false
2,16,147,1327,Oalia,ওয়ালিয়া,,,nuhil/bangladesh-geocode,false
2,16,147,1328,Durduria,দুড়দুরিয়া,,,nuhil/bangladesh-geocode,false
2,16,147,1329,Arjunpur,অর্জুনপুর বরমহাটী,,,nuhil/bangladesh-geocode,false
2,16,147,1330,Kadimchilan,কদিমচিলান,,,nuhil/bangladesh-geocode,false
2,16,148,1331,Nazirpur,নাজিরপুর,,,nuhil/bangladesh-geocode,false
2,16,148,1332,Biaghat,বিয়াঘাট,,,nuhil/bangladesh-geocode,false
2,16,148,1333,Khubjipur,খুবজীপুর,,,nuhil/bangladesh-geocode,false
2,16,148,1334,Dharabarisha,ধারাবারিষা,,,nuhil/bangladesh-geocode,false
2,16,148,1335,Moshindha,মসিন্দা,,,nuhil/bangladesh-geocode,false
2,16,148,1336,Chapila,চাপিলা,,,nuhil/bangladesh-geocode,false
2,17,150,1337,Rukindipur,রুকিন্দীপুর,,,nuhil/bangladesh-geocode,false
2,17,150,1338,Sonamukhi,সোনামূখী,,,nuhil/bangladesh-geocode,false
2,17,150,1339,Tilakpur,তিলকপুর,,,nuhil/bangladesh-geocode,false
2,17,150,1340,Raikali,রায়কালী,,,nuhil/bangladesh-geocode,false
2,17,150,1341,Gopinathpur,গোপীনাথপুর,,,nuhil/bangladesh-geocode,false
2,17,151,1342,Matrai,মাত্রাই,,,nuhil/bangladesh-geocode,false
2,17,151,1343,Ahammedabad,আহম্মেদাবাদ,,,nuhil/bangladesh-geocode,false
2,17,151,1344,Punot,পুনট,,,nuhil/bangladesh-geocode,false
2,17,151,1345,Zindarpur,জিন্দারপুর,,,nuhil/bangladesh-geocode,false
2,17,151,1346,Udaipur,উদয়পুর,,,nuhil/bangladesh-geocode,false
2,17,152,1347,Alampur,আলমপুর,,,nuhil/bangladesh-geocode,false
2,17,152,1348,Borail,বড়াইল,,,nuhil/bangladesh-geocode,false
2,17,152,1349,Tulshiganga,তুলশীগংগা,,,nuhil/bangladesh-geocode,false
2,17,152,1350,Mamudpur,মামুদপুর,,,nuhil/bangladesh-geocode,false
2,17,152,1351,Boratara,বড়তারা,,,nuhil/bangladesh-geocode,false
2,17,153,1352,Bagjana,বাগজানা,,,nuhil/bangladesh-geocode,false
2,17,153,1353,Dharanji,ধরঞ্জি,,,nuhil/bangladesh-geocode,false
2,17,153,1354,Aymarasulpur,আয়মারসুলপুর,,,nuhil/bangladesh-geocode,false
2,17,153,1355,Balighata,বালিঘাটা,,,nuhil/bangladesh-geocode,false
2,17,153,1356,Atapur,আটাপুর,,,nuhil/bangladesh-geocode,false
2,17,153,1357,Mohammadpur,মোহাম্মদপুর,,,nuhil/bangladesh-geocode,false
2,17,153,1358,Aolai,আওলাই,,,nuhil/bangladesh-geocode,false
2,17,153,1359,Kusumba,কুসুম্বা,,,nuhil/bangladesh-geocode,false
2,17,154,1360,Amdai,আমদই,,,nuhil/bangladesh-geocode,false
2,17,154,1361,Bamb,বম্বু,,,nuhil/bangladesh-geocode,false
2,17,154,1362,Dogachi,দোগাছি,,,nuhil/bangladesh-geocode,false
2,17,154,1363,Puranapail,পুরানাপৈল,,,nuhil/bangladesh-geocode,false
2,17,154,1364,Jamalpur,জামালপুর,,,nuhil/bangladesh-geocode,false
2,17,154,1365,Chakborkat,চকবরকত,,,nuhil/bangladesh-geocode,false
2,17,154,1366,Mohammadabad,মোহাম্মদাবাদ,,,nuhil/bangladesh-geocode,false
2,17,154,1367,Dhalahar,ধলাহার,,,nuhil/bangladesh-geocode,false
2,17,154,1368,Bhadsha,ভাদসা,,,nuhil/bangladesh-geocode,false
2,18,155,1369,Alatuli,আলাতুলী,,,nuhil/bangladesh-geocode,false
2,18,155,1370,Baroghoria,বারঘরিয়া,,,nuhil/bangladesh-geocode,false
2,18,155,1371,Moharajpur,মহারাজপুর,,,nuhil/bangladesh-geocode,false
2,18,155,1372,Ranihati,রানীহাটি,,,nuhil/bangladesh-geocode,false
2,18,155,1373,Baliadanga,বালিয়াডাঙ্গা,,,nuhil/bangladesh-geocode,false
2,18,155,1374,Gobratola,গোবরাতলা,,,nuhil/bangladesh-geocode,false
2,18,155,1375,Jhilim,ঝিলিম,,,nuhil/bangladesh-geocode,false
2,18,155,1376,Char Anupnagar,চর অনুপনগর,,,nuhil/bangladesh-geocode,false
2,18,155,1377,Debinagar,দেবীনগর,,,nuhil/bangladesh-geocode,false
2,18,155,1378,Shahjahanpur,শাহজাহানপুর,,,nuhil/bangladesh-geocode,false
2,18,155,1379,Islampur,ইসলামপুর,,,nuhil/bangladesh-geocode,false
2,18,155,1380,Charbagdanga,চরবাগডাঙ্গা,,,nuhil/bangladesh-geocode,false
2,18,155,1381,Narayanpur,নারায়নপুর,,,nuhil/bangladesh-geocode,false
2,18,155,1382,Sundarpur,সুন্দরপুর,,,nuhil/bangladesh-geocode,false
2,18,156,1383,Radhanagar,রাধানগর,,,nuhil/bangladesh-geocode,false
2,18,156,1384,Rahanpur,রহনপুর,,,nuhil/bangladesh-geocode,false
2,18,156,1385,Boalia,বোয়ালিয়া,,,nuhil/bangladesh-geocode,false
2,18,156,1386,Bangabari,বাঙ্গাবাড়ী,,,nuhil/bangladesh-geocode,false
2,18,156,1387,Parbotipur,পার্বতীপুর,,,nuhil/bangladesh-geocode,false
2,18,156,1388,Chowdala,চৌডালা,,,nuhil/bangladesh-geocode,false
2,18,156,1389,Gomostapur,গোমস্তাপুর,,,nuhil/bangladesh-geocode,false
2,18,156,1390,Alinagar,আলীনগর,,,nuhil/bangladesh-geocode,false
2,18,157,1391,Fhotepur,ফতেপুর,,,nuhil/bangladesh-geocode,false
2,18,157,1392,Kosba,কসবা,,,nuhil/bangladesh-geocode,false
2,18,157,1393,Nezampur,নেজামপুর,,,nuhil/bangladesh-geocode,false
2,18,157,1394,Nachol,নাচোল,,,nuhil/bangladesh-geocode,false
2,18,158,1395,Bholahat,ভোলাহাট,,,nuhil/bangladesh-geocode,false
2,18,158,1396,Jambaria,জামবাড়িয়া,,,nuhil/bangladesh-geocode,false
2,18,158,1397,Gohalbari,গোহালবাড়ী,,,nuhil/bangladesh-geocode,false
2,18,158,1398,Daldoli,দলদলী,,,nuhil/bangladesh-geocode,false
2,18,159,1399,Binodpur,বিনোদপুর,,,nuhil/bangladesh-geocode,false
2,18,159,1400,Chakkirti,চককির্তী,,,nuhil/bangladesh-geocode,false
2,18,159,1401,Daipukuria,দাইপুকুরিয়া,,,nuhil/bangladesh-geocode,false
2,18,159,1402,Dhainagar,ধাইনগর,,,nuhil/bangladesh-geocode,false
2,18,159,1403,Durlovpur,দুর্লভপুর,,,nuhil/bangladesh-geocode,false
2,18,159,1404,Ghorapakhia,ঘোড়াপাখিয়া,,,nuhil/bangladesh-geocode,false
2,18,159,1405,Mobarakpur,মোবারকপুর,,,nuhil/bangladesh-geocode,false
2,18,159,1406,Monakasha,মনাকষা,,,nuhil/bangladesh-geocode,false
2,18,159,1407,Noyalavanga,নয়ালাভাঙ্গা,,,nuhil/bangladesh-geocode,false
2,18,159,1408,Panka,পাঁকা,,,nuhil/bangladesh-geocode,false
2,18,159,1409,Chatrajitpur,ছত্রাজিতপুর,,,nuhil/bangladesh-geocode,false
2,18,159,1410,Shahabajpur,শাহাবাজপুর,,,nuhil/bangladesh-geocode,false
2,18,159,1411,Shyampur,শ্যামপুর,,,nuhil/bangladesh-geocode,false
2,18,159,1412,Kansat,কানসাট,,,nuhil/bangladesh-geocode,false
2,18,159,1413,Ujirpur,উজিরপুর,,,nuhil/bangladesh-geocode,false
2,19,160,1414,1nomohadevpur,মহাদেবপুর,,,nuhil/bangladesh-geocode,false
2,19,160,1415,Hatur,হাতুড়,,,nuhil/bangladesh-geocode,false
2,19,160,1416,Khajur,খাজুর,,,nuhil/bangladesh-geocode,false
2,19,160,1417,Chandas,চাঁন্দাশ,,,nuhil/bangladesh-geocode,false
2,19,160,1418,Enayetpur,এনায়েতপুর,,,nuhil/bangladesh-geocode,false
2,19,160,1419,Sofapur,সফাপুর,,,nuhil/bangladesh-geocode,false
2,19,160,1420,Uttargram,উত্তরগ্রাম,,,nuhil/bangladesh-geocode,false
2,19,160,1421,Cheragpur,চেরাগপুর,,,nuhil/bangladesh-geocode,false
2,19,160,1422,Vimpur,ভীমপুর,,,nuhil/bangladesh-geocode,false
2,19,160,1423,Roygon,রাইগাঁ,,,nuhil/bangladesh-geocode,false
2,19,161,1424,Badalgachi,বদলগাছী,,,nuhil/bangladesh-geocode,false
2,19,161,1425,Mothurapur,মথুরাপুর,,,nuhil/bangladesh-geocode,false
2,19,161,1426,Paharpur,পাহারপুর,,,nuhil/bangladesh-geocode,false
2,19,161,1427,Mithapur,মিঠাপুর,,,nuhil/bangladesh-geocode,false
2,19,161,1428,Kola,কোলা,,,nuhil/bangladesh-geocode,false
2,19,161,1429,Bilashbari,বিলাশবাড়ী,,,nuhil/bangladesh-geocode,false
2,19,161,1430,Adhaipur,আধাইপুর,,,nuhil/bangladesh-geocode,false
2,19,161,1431,Balubhara,বালুভরা,,,nuhil/bangladesh-geocode,false
2,19,162,1432,Patnitala,পত্নীতলা,,,nuhil/bangladesh-geocode,false
2,19,162,1433,Nirmail,নিমইল,,,nuhil/bangladesh-geocode,false
2,19,162,1434,Dibar,দিবর,,,nuhil/bangladesh-geocode,false
2,19,162,1435,Akbarpur,আকবরপুর,,,nuhil/bangladesh-geocode,false
2,19,162,1436,Matindar,মাটিন্দর,,,nuhil/bangladesh-geocode,false
2,19,162,1437,Krishnapur,কৃষ্ণপুর,,,nuhil/bangladesh-geocode,false
2,19,162,1438,Patichrara,পাটিচড়া,,,nuhil/bangladesh-geocode,false
2,19,162,1439,Nazipur,নজিপুর,,,nuhil/bangladesh-geocode,false
2,19,162,1440,Ghasnagar,ঘষনগর,,,nuhil/bangladesh-geocode,false
2,19,162,1441,Amair,আমাইড়,,,nuhil/bangladesh-geocode,false
2,19,162,1442,Shihara,শিহারা,,,nuhil/bangladesh-geocode,false
2,19,163,1443,Dhamoirhat,ধামইরহাট,,,nuhil/bangladesh-geocode,false
2,19,163,1444,Alampur,আলমপুর,,,nuhil/bangladesh-geocode,false
2,19,163,1445,Umar,উমার,,,nuhil/bangladesh-geocode,false
2,19,163,1446,Aranagar,আড়ানগর,,,nuhil/bangladesh-geocode,false
2,19,163,1447,Jahanpur,জাহানপুর,,,nuhil/bangladesh-geocode,false
2,19,163,1448,Isabpur,ইসবপুর,,,nuhil/bangladesh-geocode,false
2,19,163,1449,Khelna,খেলনা,,,nuhil/bangladesh-geocode,false
2,19,163,1450,Agradigun,আগ্রাদ্বিগুন,,,nuhil/bangladesh-geocode,false
2,19,164,1451,Hajinagar,হাজীনগর,,,nuhil/bangladesh-geocode,false
2,19,164,1452,Chandannagar,চন্দননগর,,,nuhil/bangladesh-geocode,false
2,19,164,1453,Bhabicha,ভাবিচা,,,nuhil/bangladesh-geocode,false
2,19,164,1454,Niamatpur,নিয়ামতপুর,,,nuhil/bangladesh-geocode,false
2,19,164,1455,Rasulpur,রসুলপুর,,,nuhil/bangladesh-geocode,false
2,19,164,1456,Paroil,পাড়ইল,,,nuhil/bangladesh-geocode,false
2,19,164,1457,Sremantapur,শ্রীমন্তপুর,,,nuhil/bangladesh-geocode,false
2,19,164,1458,Bahadurpur,বাহাদুরপুর,,,nuhil/bangladesh-geocode,false
2,19,165,1459,Varsho,ভারশো,,,nuhil/bangladesh-geocode,false
2,19,165,1460,Valain,ভালাইন,,,nuhil/bangladesh-geocode,false
2,19,165,1461,Paranpur,পরানপুর,,,nuhil/bangladesh-geocode,false
2,19,165,1462,Manda,মান্দা,,,nuhil/bangladesh-geocode,false
2,19,165,1463,Goneshpur,গনেশপুর,,,nuhil/bangladesh-geocode,false
2,19,165,1464,Moinom,মৈনম,,,nuhil/bangladesh-geocode,false
2,19,165,1465,Proshadpur,প্রসাদপুর,,,nuhil/bangladesh-geocode,false
2,19,165,1466,Kosomba,কুসুম্বা,,,nuhil/bangladesh-geocode,false
2,19,165,1467,Tetulia,তেঁতুলিয়া,,,nuhil/bangladesh-geocode,false
2,19,165,1468,Nurullabad,নূরুল্যাবাদ,,,nuhil/bangladesh-geocode,false
2,19,165,1469,Kalikapur,কালিকাপুর,,,nuhil/bangladesh-geocode,false
2,19,165,1470,Kashopara,কাঁশোকাপুর,,,nuhil/bangladesh-geocode,false
2,19,165,1471,Koshob,কশব,,,nuhil/bangladesh-geocode,false
2,19,165,1472,Bisnopur,বিষ্ণপুর,,,nuhil/bangladesh-geocode,false
2,19,166,1473,Shahagola,শাহাগোলা,,,nuhil/bangladesh-geocode,false
2,19,166,1474,Bhonpara,ভোঁপড়া,,,nuhil/bangladesh-geocode,false
2,19,166,1475,Ahsanganj,আহসানগঞ্জ,,,nuhil/bangladesh-geocode,false
2,19,166,1476,Panchupur,পাঁচুপুর,,,nuhil/bangladesh-geocode,false
2,19,166,1477,Bisha,বিশা,,,nuhil/bangladesh-geocode,false
2,19,166,1478,Maniary,মনিয়ারী,,,nuhil/bangladesh-geocode,false
2,19,166,1479,Kalikapur,কালিকাপুর,,,nuhil/bangladesh-geocode,false
2,19,166,1480,Hatkalupara,হাটকালুপাড়া,,,nuhil/bangladesh-geocode,false
2,19,167,1481,Khatteshawr,খট্টেশ্বর রাণীনগর,,,nuhil/bangladesh-geocode,false
2,19,167,1482,Kashimpur,কাশিমপুর,,,nuhil/bangladesh-geocode,false
2,19,167,1483,Gona,গোনা,,,nuhil/bangladesh-geocode,false
2,19,167,1484,Paroil,পারইল,,,nuhil/bangladesh-geocode,false
2,19,167,1485,Borgoca,বরগাছা,,,nuhil/bangladesh-geocode,false
2,19,167,1486,Kaligram,কালিগ্রাম,,,nuhil/bangladesh-geocode,false
2,19,167,1487,Ekdala,একডালা,,,nuhil/bangladesh-geocode,false
2,19,167,1488,Mirat,মিরাট,,,nuhil/bangladesh-geocode,false
2,19,168,1489,Barshail,বর্ষাইল,,,nuhil/bangladesh-geocode,false
2,19,168,1490,Kritipur,কির্ত্তিপুর,,,nuhil/bangladesh-geocode,false
2,19,168,1491,Baktiarpur,বক্তারপুর,,,nuhil/bangladesh-geocode,false
2,19,168,1492,Tilakpur,তিলোকপুর,,,nuhil/bangladesh-geocode,false
2,19,168,1493,Hapaniya,হাপানিয়া,,,nuhil/bangladesh-geocode,false
2,19,168,1494,Dubalhati,দুবলহাটী,,,nuhil/bangladesh-geocode,false
2,19,168,1495,Boalia,বোয়ালিয়া,,,nuhil/bangladesh-geocode,false
2,19,168,1496,Hashaigari,হাঁসাইগাড়ী,,,nuhil/bangladesh-geocode,false
2,19,168,1497,Chandipur,চন্ডিপুর,,,nuhil/bangladesh-geocode,false
2,19,168,1498,Bolihar,বলিহার,,,nuhil/bangladesh-geocode,false
2,19,168,1499,Shekerpur,শিকারপুর,,,nuhil/bangladesh-geocode,false
2,19,168,1500,Shailgachhi,শৈলগাছী,,,nuhil/bangladesh-geocode,false
2,19,169,1501,Nitpur,নিতপুর,,,nuhil/bangladesh-geocode,false
2,19,169,1502,Tetulia,তেঁতুলিয়া,,,nuhil/bangladesh-geocode,false
2,19,169,1503,Chhaor,ছাওড়,,,nuhil/bangladesh-geocode,false
2,19,169,1504,Ganguria,গাঙ্গুরিয়া,,,nuhil/bangladesh-geocode,false
2,19,169,1505,Ghatnagar,ঘাটনগর,,,nuhil/bangladesh-geocode,false
2,19,169,1506,Moshidpur,মশিদপুর,,,nuhil/bangladesh-geocode,false
2,19,170,1507,Sapahar,সাপাহার,,,nuhil/bangladesh-geocode,false
2,19,170,1508,Tilna,তিলনা,,,nuhil/bangladesh-geocode,false
2,19,170,1509,Aihai,আইহাই,,,nuhil/bangladesh-geocode,false
2,19,170,1510,Shironti,শিরন্টী,,,nuhil/bangladesh-geocode,false
2,19,170,1511,Goala,গোয়ালা,,,nuhil/bangladesh-geocode,false
2,19,170,1512,Patari,পাতাড়ী,,,nuhil/bangladesh-geocode,false
3,20,171,1513,Nehalpur,নেহালপুর,,,nuhil/bangladesh-geocode,false
3,20,171,1514,Hariharnagar,হরিহরনগর,,,nuhil/bangladesh-geocode,false
3,20,171,1515,Haridaskati,হরিদাসকাটি,,,nuhil/bangladesh-geocode,false
3,20,171,1516,Shyamkur,শ্যামকুড়,,,nuhil/bangladesh-geocode,false
3,20,171,1517,Rohita,রোহিতা,,,nuhil/bangladesh-geocode,false
3,20,171,1518,Maswimnagar,মশ্মিমনগর,,,nuhil/bangladesh-geocode,false
3,20,171,1519,Manoharpur,মনোহরপুর,,,nuhil/bangladesh-geocode,false
3,20,171,1520,Manirampur,মনিরামপুর,,,nuhil/bangladesh-geocode,false
3,20,171,1521,Bhojgati,ভোজগাতি,,,nuhil/bangladesh-geocode,false
3,20,171,1522,Durbadanga,দুর্বাডাংগা,,,nuhil/bangladesh-geocode,false
3,20,171,1523,Dhakuria,ঢাকুরিয়া,,,nuhil/bangladesh-geocode,false
3,20,171,1524,Jhanpa,ঝাঁপা,,,nuhil/bangladesh-geocode,false
3,20,171,1525,Chaluahati,চালুয়াহাটি,,,nuhil/bangladesh-geocode,false
3,20,171,1526,Khedapara,খেদাপাড়া,,,nuhil/bangladesh-geocode,false
3,20,171,1527,Khanpur,খানপুর,,,nuhil/bangladesh-geocode,false
3,20,171,1528,Kultia,কুলটিয়া,,,nuhil/bangladesh-geocode,false
3,20,171,1529,Kashimnagar,কাশিমনগর,,,nuhil/bangladesh-geocode,false
3,20,172,1530,Baghutia,বাঘুটিয়া,,,nuhil/bangladesh-geocode,false
3,20,172,1531,Chalishia,চলিশিয়া,,,nuhil/bangladesh-geocode,false
3,20,172,1532,Sundoli,সুন্দলী,,,nuhil/bangladesh-geocode,false
3,20,172,1533,Siddhipasha,সিদ্দিপাশা,,,nuhil/bangladesh-geocode,false
3,20,172,1534,Sreedharpur,শ্রীধরপুর,,,nuhil/bangladesh-geocode,false
3,20,172,1535,Subharara,শুভরাড়া,,,nuhil/bangladesh-geocode,false
3,20,172,1536,Prambag,প্রেমবাগ,,,nuhil/bangladesh-geocode,false
3,20,172,1537,Payra,পায়রা,,,nuhil/bangladesh-geocode,false
3,20,173,1538,Jaharpur,জহুরপুর,,,nuhil/bangladesh-geocode,false
3,20,173,1539,Jamdia,জামদিয়া,,,nuhil/bangladesh-geocode,false
3,20,173,1540,Darajhat,দরাজহাট,,,nuhil/bangladesh-geocode,false
3,20,173,1541,Dhalgram,ধলগ্রাম,,,nuhil/bangladesh-geocode,false
3,20,173,1542,Narikelbaria,নারিকেলবাড়ীয়া,,,nuhil/bangladesh-geocode,false
3,20,173,1543,Bandabilla,বন্দবিলা,,,nuhil/bangladesh-geocode,false
3,20,173,1544,Basuari,বাসুয়াড়ী,,,nuhil/bangladesh-geocode,false
3,20,173,1545,Roypur,রায়পুর,,,nuhil/bangladesh-geocode,false
